0.22954,98.782
0.6726,89.18
0.13383,115.76
0.84314,110.13
0.9407,152.38
0.54393,111.11
0.03324,102.9
0.35892,111.34
0.49607,100.54
0.15048,109.34
0.12061,125.67
0.96382,139.83
0.010927,115.2
0.092685,78.212
0.03327,92.963
0.46639,101.28
0.87472,124.25
0.61697,96.729
0.91715,119.92
0.23913,85.622
0.16482,98.606
0.63845,99.829
0.34187,89.778
0.72161,94.674
0.38776,107.92
0.79507,120.9
0.79638,103.53
0.56312,126.39
0.5211,111.56
0.035387,103.09
0.093448,94.043
0.46722,109.34
0.11234,114.32
0.85795,105.74
0.63417,111.6
0.99278,131.09
0.87377,124.44
0.19458,110.46
0.12178,85.663
0.1563,82.643
0.20616,96.696
0.80233,122.07
0.92624,122.62
0.27245,106.31
0.11123,112.48
0.27195,88.365
0.024987,95.302
0.18791,100.83
0.7173,112.86
0.36878,101.96
0.59001,104.26
0.50962,94.804
0.99057,145.11
0.54078,120.95
0.34773,106.77
0.033298,109.33
0.22118,97.366
0.94509,133.54
0.81261,122.91
0.41448,93.98
0.011299,93.498
0.65468,118.3
0.32676,103.01
0.79913,107.34
0.19103,95.287
0.37135,123.63
0.62134,107.57
0.20142,92.16
0.15557,111.24
0.047006,107.33
0.7653,125.57
0.93755,127.83
0.75513,129.69
0.43051,126.56
0.10158,84.318
0.21081,76.878
0.099915,100.68
0.82544,129.6
0.97035,137.16
0.29647,89.721
0.99672,171.04
0.43495,117.7
0.1843,111.55
0.95746,113.82
0.47048,116.45
0.77317,109.57
0.31733,115
0.78607,116.33
0.79205,120.26
0.55563,88.906
0.071796,112.44
0.24247,98.806
0.84706,114.72
0.16199,101.34
0.58305,103.4
0.56537,117.46
0.9926,148.94
0.59147,90.649
0.9559,148.73
0.72571,100.9
0.46462,111.81
0.26356,100.43
0.31697,85.982
0.99936,150.83
0.41698,94.362
0.90143,148.19
0.23368,105.95
0.71128,117.53
0.35957,96.892
0.1566,105.65
0.77598,119.79
0.47138,103.05
0.55359,106.94
0.40734,82.556
0.086704,96.768
0.73803,104.76
0.18603,104.18
0.91104,123.07
0.43979,91.451
0.2137,100.81
0.12371,110.14
0.088059,84.085
0.38796,106.05
0.67707,119.46
0.76237,115.88
0.9444,116.93
0.93169,132.02
0.18959,97.717
0.76539,98.207
0.16146,101.17
0.55321,105.49
0.15515,100.62
0.35172,76.23
0.71044,108.08
0.55124,122.26
0.67066,94.763
0.87897,108.44
0.7656,105.15
0.28407,113.69
0.23988,102.6
0.60949,97.938
0.054133,112.81
0.82019,112.55
0.44417,113.87
0.92515,124.85
0.81045,119.49
0.64182,107.48
0.93372,128.09
0.57491,102.72
0.17132,110.6
0.92916,139.03
0.018137,88.346
0.03942,97.563
0.71593,108.48
0.8135,136.73
0.59138,121.67
0.39469,100.05
0.38752,115.7
0.53825,109.02
0.01817,104.02
0.67864,120.26
0.30073,112.35
0.25939,110.08
0.95634,140.25
0.69288,122.83
0.92185,103.63
0.92537,113
0.38104,112.05
0.63528,99.444
0.13125,102.08
0.34178,102.37
0.49041,108.97
0.13465,115.07
0.71648,112.52
0.64202,106.49
0.077011,99.532
0.93504,127.09
0.39422,114.1
0.94996,147.28
0.90204,134.51
0.029886,93.928
0.83513,118.42
0.51932,120.81
0.32862,110.19
0.85118,116.24
0.99624,127.03
0.32713,96.989
0.35769,111.44
0.00063257,90.92
0.68021,120.15
0.64508,98.383
0.14802,101.8
0.58653,111.87
0.82258,97.13
0.62385,122.51
0.45128,98.243
0.27471,110.82
0.31793,103.12
0.21209,114.87
0.0062439,92.225
0.48268,114.67
0.25357,108.4
0.67513,106.09
0.11006,104.92
0.52415,95.315
0.7086,128.66
0.089756,90.931
0.10529,116.1
0.7202,121.53
0.64448,142.5
0.46582,111.93
0.90548,139.52
0.88839,133.58
0.68253,114.36
0.62659,113.61
0.64953,129.03
0.92669,143.46
0.014167,106.36
0.18683,100.99
0.86285,126.34
0.029474,93.507
0.14662,102.37
0.77355,109.55
0.33641,96.524
0.68438,105.59
0.72426,111.34
0.77937,96.324
0.22568,118.52
0.60787,124.8
0.97085,126.62
0.242,111.07
0.96847,158.07
0.48317,97.635
0.30228,117.54
0.88487,137.69
0.59883,97.322
0.084066,86.8
0.40997,107.93
0.19544,94.144
0.37425,92.598
0.16891,93.229
0.28245,85.825
0.44072,108.58
0.46051,104.82
0.43679,88.351
0.81688,115.85
0.070018,90.717
0.30849,106.89
0.60565,115.87
0.047517,98.039
0.52523,98.792
0.98899,126.43
0.67891,121.72
0.67612,102.11
0.089931,95.657
0.76338,112.84
0.051645,122.12
0.83156,127.03
0.36699,89.988
0.50096,112.08
0.27508,102.6
0.22306,113.74
0.17596,111.86
0.65699,100.08
0.32922,110.44
0.36768,95.226
0.34981,92.631
0.58107,112.23
0.94905,133.82
0.70637,110.33
0.3311,111.58
0.74216,111.52
0.058833,106.32
0.46829,95.228
0.55112,107.25
0.67477,99.992
0.49102,90.859
0.68164,116.52
0.20888,106.13
0.56897,110.95
0.39889,98.186
0.23931,112.21
0.17209,95.506
0.65951,116.46
0.56721,97.346
0.18465,102.79
0.072288,109.13
0.37266,99.453
0.97272,128.19
0.89499,135.06
0.10441,93.498
0.91073,129.38
0.58696,105.64
0.8424,125.01
0.29827,92.352
0.77951,117.2
0.92016,135.68
0.51841,98.418
0.79499,110.14
0.65576,103.8
0.50185,108.37
0.3315,107
0.2486,106.03
0.76573,91.865
0.3534,101.53
0.25925,91.452
0.37669,103
0.15389,117.12
0.85343,120.77
0.51686,113.78
0.15237,100.34
0.23309,104.33
0.01876,97.253
0.79971,126.51
0.66658,107.8
0.5457,113.19
0.61103,108.92
0.29184,81.91
0.4526,100.64
0.5036,95.451
0.52042,81.723
0.26199,111.57
0.55759,98.25
0.19497,94.745
0.67588,106.31
0.53487,102.62
0.73168,125.35
0.93005,126.64
0.096367,109.01
0.16454,106.98
0.7566,100.2
0.28232,108.46
0.52896,112.83
0.24761,115.48
0.0021001,103.02
0.85584,119.29
0.21311,86.222
0.44065,93.756
0.7989,106.63
0.029515,95.238
0.10996,85.03
0.11644,88.439
0.036622,101.41
0.75268,120.99
0.40141,129.67
0.19818,89.325
0.17223,99.198
0.65132,111.77
0.52998,113.76
0.70368,113.6
0.9083,136.82
0.16634,98.107
0.65399,102.35
0.23165,98.399
0.89978,132.78
0.65646,102.85
0.10351,113.71
0.92678,138.81
0.010186,118.04
0.38635,98.031
0.64316,107.74
0.21395,98.63
0.25613,81.605
0.66657,103.06
0.46966,78.573
0.59094,120.58
0.67001,102.01
0.75655,109.54
0.96719,125.14
0.8479,102.66
0.35613,109.11
0.040436,91.954
0.92669,121.3
0.28404,102.25
0.12535,82.625
0.13401,111.23
0.63465,110.69
0.62655,107.95
0.66315,114.61
0.51534,93.656
0.1426,71.445
0.097427,101.86
0.38156,103.09
0.42944,102.35
0.86227,124.72
0.10146,103.18
0.049185,96.923
0.89963,137.39
0.96365,138.24
0.11619,92.133
0.82275,132.84
0.090334,102.81
0.77156,129.53
0.18424,99.323
0.50052,117.87
0.10372,100.53
0.046019,102.08
0.3616,102.82
0.71513,117.25
0.21438,84.883
0.029825,112.42
0.12702,98.687
0.5652,97.52
0.53851,108.69
0.11971,99.194
0.90977,138.17
0.52253,89.108
0.52572,106.62
0.14047,92.991
0.32376,106.2
0.094729,102.66
0.016397,105.54
0.17607,96.804
0.07552,107.67
0.51115,97.762
0.77913,109.44
0.63194,119.85
0.62385,80.185
0.45213,117.6
0.31763,94.939
0.53394,110.64
0.62999,102.09
0.34989,118.33
0.19614,103.7
0.84865,118.22
0.63533,102.37
0.79007,119.27
0.73994,109.49
0.56098,121.32
0.70594,111.34
0.85951,111.65
0.17983,100.4
0.16443,111.82
0.48034,95.046
0.12678,104.05
0.31702,109.15
0.74189,129.14
0.078775,125.15
0.32511,98.969
0.75555,105.49
0.63248,102.7
0.26761,104.28
0.20334,91.771
0.67606,125.5
0.51937,105.01
0.99304,134.34
0.25588,99.86
0.0088595,90.681
0.70287,102.61
0.30185,102.95
0.95761,123.09
0.71513,126.93
0.74456,105.51
0.89137,112.67
0.94154,129.57
0.76374,124.93
0.52772,98.055
0.6518,130.38
0.62092,121.55
0.78216,104.61
0.61186,103.52
0.99032,146.66
0.11436,80.981
0.73111,94.966
0.85046,122.28
0.011258,110.72
0.38098,80.159
0.94538,143.24
0.12586,112.23
0.8616,128.47
0.17583,76.37
0.98808,146.52
0.4056,99.758
0.62546,98.535
0.038849,97.925
0.047362,99.689
0.21644,105.13
0.77179,96.616
0.093712,111.11
0.8571,142.5
0.9545,151.82
0.59866,109.99
0.91056,132.94
0.24869,113.16
0.067256,106.98
0.75167,116.88
0.74414,123.66
0.94725,112.78
0.93626,146.49
0.34154,103.86
0.48047,100.96
0.50297,100.44
0.63694,106.22
0.34423,118.53
0.68065,104.36
0.025558,119.57
0.4878,113.26
0.54491,104.15
0.93644,132.58
0.10367,83.946
0.45936,110.52
0.67267,111.93
0.43591,108.73
0.72041,125.18
0.63779,112.85
0.59885,115.04
0.63571,103.07
0.13037,107.49
0.77739,103.13
0.95782,118.05
0.33359,112.85
0.49417,114.94
0.82323,99.812
0.82221,130.17
0.64687,95.724
0.52637,112.47
0.43138,98.597
0.47488,118.25
0.032987,111.2
0.97129,128.45
0.40477,87.677
0.5131,122.33
0.56503,93.639
0.067816,98.966
0.6132,99.724
0.88262,114.68
0.52497,117.74
0.11506,98.183
0.84785,128.68
0.96125,114.18
0.642,115.29
0.22837,96.118
0.76847,135.01
0.54251,114.48
0.67062,105.38
0.33473,117.68
0.066035,102.51
0.31633,98.45
0.090344,96.199
0.88596,124.41
0.82802,108.06
0.96032,127.18
0.49083,96.518
0.19944,91.297
0.86364,132.34
0.25481,109.52
0.18254,96.11
0.24355,105.16
0.35766,97.027
0.044146,106.76
0.65283,114.81
0.82493,117.4
0.6951,104.05
0.17554,94.035
0.89336,124.96
0.45609,86.363
0.5616,109.92
0.94947,140.72
0.80407,119.35
0.3684,94.84
0.3708,110.22
0.94881,131.5
0.25094,107.25
0.34118,90.81
0.95854,145.27
0.38914,113.38
0.71641,108.27
0.72637,111.19
0.18692,97.297
0.40597,83.482
0.38716,112.59
0.53158,104.44
0.037253,106.34
0.95784,143.44
0.64229,113.89
0.15142,106.37
0.58352,101.1
0.23655,85.464
0.92456,147.31
0.65381,103.19
0.0090215,71.465
0.47161,120.05
0.0094295,82.001
0.42865,106.78
0.778,125.46
0.5111,121.72
0.7904,126.24
0.06483,91.673
0.9911,137.04
0.66165,106.18
0.048581,99.42
0.46099,110.13
0.56476,97.145
0.1333,82.128
0.8482,113.04
0.81822,105.1
0.40284,100.84
0.13617,111.7
0.089815,109.66
0.7772,101.1
0.15571,128.54
0.19686,100.74
0.035305,103.26
0.17774,96.359
0.0071073,82.101
0.22162,109.32
0.45105,87.23
0.46508,94.223
0.6645,109.02
0.33306,109.19
0.87292,114.15
0.10234,98.944
0.22452,95.69
0.2962,97.27
0.33922,121.21
0.45971,101.96
0.022872,107
0.39753,97.498
0.51809,102.68
0.12081,109.43
0.52926,113.5
0.14485,108.84
0.30972,94.289
0.67756,115.86
0.0051998,98.848
0.031737,100.25
0.00746,107.28
0.16505,103.92
0.10327,109.02
0.20359,106.79
0.096165,113.77
0.50551,102
0.91683,125.22
0.30987,100.48
0.74995,115.73
0.040602,108.65
0.60482,101.16
0.93473,128.78
0.2027,80.917
0.28542,86.944
0.42292,119.42
0.87571,115.21
0.25009,102.9
0.6322,117.95
0.0013509,107.01
0.79845,124.05
0.81506,120.82
0.48754,101.95
0.18966,97.734
0.40295,89.129
0.077902,85.017
0.77273,123.82
0.67945,106.65
0.76269,107.33
0.11816,96.549
0.61647,115.16
0.10018,116.23
0.41239,87.943
0.54826,96.9
0.22207,117.85
0.43993,101.81
0.47526,116.18
0.14549,98.255
0.00055863,105.01
0.37961,105.9
0.069468,103.29
0.27258,102.1
0.82293,113.42
0.56653,113.64
0.52949,95.526
0.62672,95.156
0.10546,88.906
0.7313,117.85
0.44731,91.525
0.90665,140.44
0.96816,128.51
0.26071,112.16
0.61177,97.056
0.025185,104.63
0.84728,122.62
0.64762,93.54
0.78698,125.51
0.26888,104.7
0.49676,104.01
0.25503,108.09
0.83418,119.95
0.60871,120.36
0.88829,122.45
0.53328,108.49
0.55682,84.522
0.23664,111.15
0.17596,109.39
0.9695,133.43
0.84952,129.9
0.67011,118.06
0.71233,99.157
0.2748,90.321
0.90087,120.21
0.076088,84.441
0.18893,105.03
0.31323,94.685
0.57013,111.94
0.11216,95.943
0.7252,124.83
0.053515,99.596
0.76418,110.72
0.9669,144.69
0.21398,101.03
0.93126,123.66
0.76476,110.7
0.43219,129.43
0.92982,124.6
0.53738,104.47
0.85741,130.88
0.57489,105.39
0.28874,108.39
0.89355,129.83
0.0029014,86.194
0.31189,95.294
0.063348,105.77
0.49494,108.37
0.79462,133.27
0.21725,93.741
0.97202,134.37
0.41383,116.44
0.10738,87.62
0.50896,108.16
0.90106,122.08
0.025872,114.41
0.12119,107
0.4192,100.5
0.29083,112.95
0.77738,133.51
0.33036,79.52
0.58009,127.63
0.28648,94.188
0.86061,120.88
0.58742,118.32
0.89718,139.47
0.12815,122.17
0.84859,111.9
0.7653,124.01
0.44244,100.53
0.74225,120.6
0.87393,138.46
0.85075,117.82
0.60148,106.16
0.84625,119.48
0.068412,87.592
0.15929,96.681
0.58889,107.79
0.79427,133.5
0.77803,135.08
0.64555,117.74
0.81623,124.6
0.75827,109.93
0.20027,104.06
0.98685,133.9
0.24282,101
0.028935,93.866
0.17157,93.987
0.31978,97.501
0.72493,110.89
0.50448,104.89
0.40929,103
0.36858,114.92
0.77713,100.98
0.65101,105.58
0.17739,108.33
0.36709,101.01
0.010252,94.996
0.070802,87.095
0.5501,106.75
0.2477,105.07
0.63824,103.48
0.71822,116.57
0.37957,97.214
0.795,120.11
0.43801,94.756
0.93746,130.49
0.81431,114.64
0.46988,114.86
0.097427,89.11
0.72212,107.07
0.16225,98.707
0.61909,114.33
0.69398,112.06
0.56495,99.382
0.78019,117.24
0.26137,114.05
0.63011,112.12
0.33961,95.749
0.44938,112.37
0.17996,99.937
0.18479,105.65
0.34076,102.37
0.76738,110.07
0.64866,99.906
0.48221,100.32
0.67524,120.99
0.59562,87.266
0.35129,95.089
0.93661,122.14
0.65722,91.502
0.13914,106.48
0.54638,113.4
0.5299,108.24
0.23574,109.53
0.2732,105.47
0.85231,121.21
0.60005,110.73
0.55956,99.023
0.94409,120.89
0.30767,81.585
0.50658,108.7
0.064077,112.64
0.20293,110.83
0.76741,139.85
0.40676,97.853
0.56114,122.63
0.29836,91.965
0.40255,83.38
0.081479,97.782
0.34687,102.86
0.0018404,103.5
0.44689,113.19
0.32022,104.71
0.40616,109.84
0.675,95.485
0.46991,100.04
0.58673,103.8
0.60296,99.515
0.7189,116.41
0.39075,117.75
0.3362,109.74
0.86476,120.26
0.55187,91.264
0.76122,110.05
0.34967,107.17
0.83094,98.57
0.81416,125.07
0.45461,110.09
0.80504,114.41
0.37527,124.25
0.29251,98.623
0.89172,142.45
0.52662,98.562
0.068568,99.673
0.41403,103.24
0.67924,99.104
0.78439,124.82
0.98937,146.63
0.33869,107.38
0.13798,96.196
0.19456,94.361
0.16817,88.01
0.2911,94.811
0.42548,96.205
0.82474,120.69
0.14526,95.525
0.85905,126.6
0.66608,128.81
0.71465,104.33
0.11386,76.894
0.73353,122
0.96423,115.95
0.62792,107.06
0.31495,112.98
0.4566,115.41
0.41006,104.65
0.67481,107.16
0.33816,103.87
0.27281,106.75
0.7499,105.47
0.95464,143.61
0.99141,153.25
0.46607,103.11
0.28826,90.775
0.29468,109.35
0.4252,101.56
0.67633,112.92
0.26584,85.156
0.09742,99.949
0.84356,121.35
0.11057,99.283
0.39737,110.75
0.51398,99.922
0.42482,103.67
0.0061546,95.142
0.88373,122.95
0.017633,93.734
0.27566,93.073
0.86534,126.18
0.77546,106.52
0.15925,92.983
0.91348,131.52
0.60373,118.66
0.62212,112.97
0.53769,98.615
0.16411,112.59
0.80959,117.83
0.097845,91.571
0.83325,102.59
0.62241,97.427
0.56881,87.966
0.76328,116.56
0.44485,89.35
0.28736,107.41
0.52226,95.791
0.37586,101.15
0.78962,132.29
0.47998,96.864
0.99661,127.3
0.58949,107.89
0.099623,93.348
0.70586,106.62
0.42402,105.75
0.12621,92.442
0.8047,115.32
0.94775,141.11
0.13184,109.38
0.27956,101.01
0.36604,81.594
0.20454,100.87
0.92397,120.27
0.0011138,94.961
0.5751,113.43
0.10614,92.425
0.6599,104.89
0.47467,111.08
0.1255,113.58
0.73871,122.28
0.17236,102.81
0.77781,137.27
0.24535,84.21
0.00087703,106.13
0.60838,126.77
0.40908,103.89
0.19038,103.86
0.49755,96.231
0.5046,107.3
0.36286,101.76
0.94861,142.47
0.90081,112.08
0.27093,96.789
0.54914,108.12
0.85294,134.31
0.64727,108.3
0.51748,95.25
0.28092,76.524
0.35217,89.714
0.88927,140.85
0.27859,92.96
0.35301,103.22
0.60781,105.91
0.47173,96.293
0.58894,110.1
0.29189,91.954
0.25608,105.41
0.55237,93.637
0.095567,105.05
0.52931,114.53
0.13789,106.43
0.17761,104.42
0.28501,107.54
0.34801,88.594
0.5254,107.56
0.84781,120.83
0.23607,105.51
0.63523,98.632
0.29876,109.34
0.5487,105.15
0.7309,111.34
0.90171,133.22
0.94639,129.71
0.40185,105.14
0.12054,85.668
0.30923,110.31
0.46569,84.572
0.48921,107.24
0.14156,100.33
0.93567,128.61
0.2968,114.39
0.069613,110.66
0.91891,137.17
0.57074,113.72
0.27473,95.525
0.92471,116.7
0.14532,103.63
0.393,98.62
0.60481,100.98
0.16725,91.307
0.098971,104.32
0.74145,104.02
0.9374,146.05
0.99117,137.73
0.60632,97.953
0.27011,97.616
0.82072,124.31
0.58521,124.35
0.45336,109.67
0.79457,109.6
0.36822,101.24
0.75374,119.85
0.64539,116.36
0.58528,92.147
0.5858,99.982
0.032811,91.069
0.36187,107.08
0.89707,131.94
0.98841,147.81
0.58602,109.67
0.23385,78.378
0.57045,115.8
0.082037,104.01
0.54446,112.95
0.021914,105.12
0.71644,113.5
0.010253,106.18
0.88737,125.53
0.4292,109.14
0.46305,108.77
0.6204,97.375
0.092739,99.805
0.94812,131.87
0.28027,103.62
0.23236,102.38
0.26579,102.73
0.57227,101.26
0.89773,123.43
0.55458,83.164
0.76278,109.95
0.14759,93.86
0.44212,111.05
0.29097,114.57
0.89231,134.61
0.23222,94.314
0.088965,79.254
0.30985,91.291
0.097259,88.594
0.39283,112.12
0.13847,91.722
0.60934,112.07
0.88719,119.79
0.4514,113.5
0.49531,116.75
0.47345,95.166
0.19529,101.54
0.94558,139.77
0.26464,88.107
0.56455,100.54
0.64003,99.311
0.88162,130.86
0.94315,120.81
0.48908,109.61
0.46967,126.56
0.20217,104.89
0.47786,104.72
0.51143,104.78
0.57333,103.8
0.92334,125.48
0.91866,107.95
0.69276,113.25
0.89263,110.93
0.28192,99.913
0.37342,111.62
0.42575,85.129
0.43997,99.569
0.80133,135.27
0.72927,121.22
0.11722,105.32
0.7619,99.998
0.25692,118.12
0.49642,111.25
0.42437,99.311
0.7305,115.36
0.45078,108.15
0.6553,92.334
0.48551,94.476
0.12376,112.4
0.85971,120.98
0.12905,98.345
0.041037,94.992
0.25683,102.54
0.9664,152.59
0.27169,97.587
0.41417,99.438
0.59027,117.26
0.67542,104.94
0.88625,148.64
0.95918,151.19
0.42768,115.72
0.66318,101.77
0.59345,93.088
0.94273,128.09
0.6928,95.181
0.83334,114.12
0.018526,90.461
0.28064,104.93
0.65956,113.35
0.95671,135.41
0.16336,99.384
0.11787,95.137
0.4999,112.92
0.47434,110.28
0.75996,124.99
0.2557,103.59
0.76592,113.44
0.1611,126.74
0.46324,98.445
0.42219,97.68
0.79078,109.87
0.24238,103.73
0.71456,119.85
0.79757,130.36
0.092984,100.87
0.67601,111.77
0.62928,113.21
0.62327,108.32
0.81095,123.32
0.93582,129.55
0.57667,92.399
0.052681,91.13
0.93352,135.88
0.79669,122.81
0.8946,130.97
0.3986,115.49
0.25348,93.539
0.18612,116.73
0.29096,110.32
0.136,106.19
0.75521,113.09
0.7529,119.75
0.63006,102.05
0.25093,127.63
0.91125,111.24
0.23261,112.07
0.9838,137.03
0.69609,97.81
0.054154,107.54
0.66861,114.21
0.4219,105.8
0.71356,104.01
0.88333,133.37
0.89959,128.36
0.92986,122.39
0.15371,106.1
0.11321,88.327
0.72687,109.44
0.99831,129.21
0.074629,113.94
0.97611,122.47
0.85017,128
0.21263,110.92
0.025939,114.2
0.14341,83.547
0.77142,133.24
0.58733,112.65
0.01437,100.56
0.38336,106.94
0.53959,85.032
0.50677,119.31
0.057459,111.35
0.051639,98.793
0.69573,105.91
0.23768,104.46
0.60023,115.96
0.34938,117.33
0.84878,112.23
0.78204,101.6
0.84449,133.18
0.46272,97.392
0.93109,133.51
0.35657,97.653
0.37024,109.84
0.64035,104.22
0.54022,112.9
0.0059129,101.29
0.45361,81.451
0.21815,88.621
0.58885,110.63
0.33563,97.526
0.66123,95.373
0.26142,88.322
0.91169,134.22
0.83955,125.4
0.3736,92.853
0.88607,132.93
0.97325,152.49
0.73927,114.76
0.54688,105.46
0.79508,132.31
0.22474,95.51
0.9033,125.26
0.64256,120.57
0.4947,120.25
0.01144,93.667
0.86151,118.22
0.42543,103.27
0.91981,153.58
0.46155,125.13
0.097358,88.562
0.35185,104
0.66551,101.12
0.41055,108.74
0.71977,125.15
0.29159,98.328
0.44325,85.176
0.70299,111.25
0.13734,108.26
0.047426,98.126
0.77438,119.22
0.1663,101.33
0.86303,141.06
0.59023,104.87
0.22664,99.91
0.85396,138.74
0.24991,105.35
0.9587,126.45
0.95537,125.67
0.90899,124.48
0.6255,113.99
0.28643,110.65
0.65979,105.8
0.97476,133.34
0.77341,120.04
0.90305,142.21
0.59007,97.332
0.77605,128.16
0.26336,102.39
0.97214,143.39
0.66388,102.49
0.71334,112.16
0.48344,96.233
0.72037,116.91
0.17624,126
0.89847,144.93
0.61591,123.98
0.34821,87.257
0.025392,105.3
0.46466,100.42
0.028495,101.19
0.82564,111.62
0.11823,93.143
0.80052,82.676
0.66027,98.644
0.98834,139
0.84758,131.82
0.55494,134.44
0.7973,119.83
0.025974,100.39
0.30244,98.307
0.19223,110.25
0.062459,94.388
0.5326,102.6
0.98297,128.12
0.55297,86.995
0.65364,112.16
0.63978,120.16
0.85052,118
0.024387,108.64
0.72516,110.39
0.10782,112.42
0.79557,127.25
0.9389,141.26
0.33696,122.3
0.13147,107.11
0.90073,145.67
0.56976,108.04
0.12621,83.211
0.29725,98.549
0.4707,111.76
0.73522,117.5
0.53264,115.95
0.83333,112.28
0.22838,97.556
0.91466,112.42
0.71456,101.46
0.51784,123.45
0.56441,111.42
0.8491,135.12
0.72883,107.07
0.64535,94.238
0.20939,85.09
0.17884,86.547
0.32168,101.68
0.61621,105.25
0.10068,104.75
0.55813,106.51
0.68409,99.618
0.3593,111.74
0.24463,99.284
0.76782,136.95
0.03148,96.581
0.21508,114.84
0.84251,128.59
0.29804,90.462
0.86805,127.85
0.46988,107.9
0.56804,85.63
0.98954,126.03
0.27772,107.84
0.51247,112.79
0.95152,139.69
0.70948,114.04
0.32617,77.623
0.032974,91.633
0.7493,97.502
